longitude,latitude,lacounty:ain,streetnumber,streetname,addr:unit,postcode,city,source
-118.3265553,33.34010213,7480037025,335,Clemente Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3276796,33.34090974,7480034017,335,Catalina Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3280668,33.34112791,7480033013,335,Eucalyptus Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3237191,33.34147987,7480007044,335,Wrigley Terrace Road,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3305588,33.34325429,7480028042,336,West Whittley Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3306033,33.34313821,7480028041,336,West Whittley Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3266835,33.34023339,7480037015,336,Clarissa Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3278834,33.34096468,7480034055,336,Eucalyptus Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3282446,33.34119371,7480033033,336,Sumner Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3288108,33.34177095,7480032025,336,Metropole Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3346545,33.33529588,,336,Triana Lane,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3266242,33.34002529,7480037024,337,Clemente Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3268728,33.34043922,7480036030,337,Clarissa Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3272984,33.34063761,7480035023,337,Descanso Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3277201,33.3408647,7480034018,337,Catalina Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3281094,33.34108051,7480033014,337,Eucalyptus Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3284739,33.3415978,7480031046,337,Sumner Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3307203,33.34327729,7480028026,338,West Whittley Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3267329,33.34017849,7480037016,338,Clarissa Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3271058,33.34045574,7480036016,338,Descanso Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3279422,33.34089915,7480034054,338,Eucalyptus Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3282812,33.34115299,7480033032,338,Sumner Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3347155,33.3353145,,338,Triana Lane,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3293336,33.34210179,7480030024,339,Metropole Avenue,D,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3291245,33.34196931,7480030023,339,Metropole Avenue,C,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3269221,33.3403844,7480036029,339,Clarissa Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3273542,33.34057526,7480035022,339,Descanso Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3277597,33.34082047,7480034019,339,Catalina Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3285144,33.34155341,7480032001,339,Sumner Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3308709,33.34328923,7480028027,340,West Whittley Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3271974,33.34035366,7480036017,340,Descanso Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3283194,33.34111036,7480033031,340,Sumner Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3288077,33.34163153,7480032029,340,Metropole Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3228047,33.34111645,7480007043,340,Wrigley Terrace Road,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3324757,33.34431817,7480001020,341,Camino Del Monte,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3267021,33.33993881,7480037023,341,Clemente Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3269714,33.34032963,7480036028,341,Clarissa Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3274042,33.34051998,7480035021,341,Descanso Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3277996,33.34077631,7480034020,341,Catalina Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3281519,33.3410331,7480033015,341,Eucalyptus Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3285532,33.3415095,7480032002,341,Sumner Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3267822,33.34012367,7480037017,342,Clarissa Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3280034,33.34083111,7480034052,342,Eucalyptus Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3283604,33.34106506,7480033030,342,Sumner Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3289646,33.34173081,7480032024,342,Metropole Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3270207,33.34027464,7480036027,343,Clarissa Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3278385,33.34073288,7480034021,343,Catalina Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3281945,33.34098556,7480033016,343,Eucalyptus Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3286318,33.3414648,7480032030,343,Sumner Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3293339,33.34196441,7480030025,343,Metropole Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3310215,33.3433011,7480028028,344,West Whittley Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3268315,33.3400689,7480037018,344,Clarissa Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3280656,33.34076192,7480034056,344,Eucalyptus Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3283983,33.34102269,7480033029,344,Sumner Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3312942,33.34390537,7480025009,344,Las Lomas Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3344856,33.33551339,,344,Triana Lane,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3328208,33.3443964,7480001019,345,Camino Del Monte,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3270711,33.34021871,7480036026,345,Clarissa Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3274474,33.34047146,7480035020,345,Descanso Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3278762,33.34069099,7480034022,345,Catalina Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3282372,33.34093814,7480033017,345,Eucalyptus Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3285614,33.34137116,7480032004,345,Sumner Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3272909,33.34024975,7480036018,346,Descanso Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3275858,33.34059573,7480035011,346,Catalina Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.32844,33.34097641,7480033028,346,Sumner Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3289686,33.34159566,7480032021,346,Metropole Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.331558,33.34390431,7480025013,346,Las Lomas Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3345965,33.3355417,,346,Triana Lane,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3271222,33.34016163,7480036025,347,Clarissa Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3274926,33.34042126,7480035019,347,Descanso Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3279175,33.34064484,7480034023,347,Catalina Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3282797,33.34089074,7480033018,347,Eucalyptus Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3285981,33.34132951,7480032033,347,Sumner Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3277035,33.34046482,7480035012,348,Catalina Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3281266,33.34069368,7480034030,348,Eucalyptus Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.328498,33.3409119,7480033027,348,Sumner Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3271863,33.34009042,7480036024,349,Clarissa Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3275456,33.34036217,7480035018,349,Descanso Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3283223,33.34084334,7480033019,349,Eucalyptus Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3286545,33.34129446,7480032008,349,Sumner Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3268955,33.33999759,7480037045,350,Claressa Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3281661,33.34065,7480034029,350,Eucalyptus Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3291104,33.34153921,7480032036,350,Metropole Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3320709,33.34390413,7480025024,350,Las Lomas Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3275993,33.34030249,7480035017,351,Descanso Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3279912,33.34056309,7480034024,351,Catalina Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3283624,33.34079868,7480033020,351,Eucalyptus Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3287715,33.34132013,7480032009,351,Sumner Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3311696,33.34331283,7480028029,352,West Whittley Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3268955,33.33999759,7480037046,352,Claressa Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3273657,33.34016661,7480036019,352,Descanso Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3277822,33.34037705,7480035013,352,Catalina Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3282233,33.34058645,7480034028,352,Eucalyptus Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.328554,33.34084934,7480033026,352,Sumner Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3267798,33.3398521,7480037022,353,Clemente Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3272631,33.34000477,7480036023,353,Clarissa Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.328405,33.34075127,7480033021,353,Eucalyptus Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3287931,33.34124328,,353,Sumner Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3287931,33.34124328,,353,Sumner Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3287931,33.34124328,,353,Sumner Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3269744,33.33990977,7480037043,354,Claressa Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3274249,33.34010075,7480036020,354,Descanso Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3285972,33.34080142,7480033025,354,Sumner Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3276597,33.34023516,7480035016,355,Descanso Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3280766,33.34046804,7480034025,355,Catalina Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3288343,33.34119704,7480032011,355,Sumner Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3292822,33.34179381,7480029009,355,Metropole Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3325162,33.3440414,7480025022,355,Las Lomas Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.331335,33.34332594,7480028037,356,West Whittley Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3269744,33.33990977,7480037044,356,Claressa Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3278731,33.34027713,7480035014,356,Catalina Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3286359,33.34075803,7480033024,356,Sumner Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3290414,33.341366,7480032032,356,Metropole Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3310006,33.34356407,7480026022,357,West Whittley Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.32733,33.3399325,7480036022,357,Clarissa Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3277275,33.34016136,7480035015,357,Descanso Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3288753,33.34115128,7480032012,357,Sumner Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3291201,33.34127845,7480032018,358,Metropole Avenue,A,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3270611,33.33981413,7480037040,358,Clarissa Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3274885,33.34003162,7480036021,358,Descanso Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3286839,33.34070474,7480033023,358,Sumner Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3292495,33.34141056,7480032035,358,Metropole Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3306307,33.34286552,7480028017,359,East Whittley Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.328143,33.3403956,7480034026,359,Catalina Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.3289153,33.34110697,7480032013,359,Sumner Avenue,,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038075,360,Clemente Avenue,C65,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038074,360,Clemente Avenue,C64,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038073,360,Clemente Avenue,C63,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038072,360,Clemente Avenue,C62,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038070,360,Clemente Avenue,B46,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038069,360,Clemente Avenue,B45,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038068,360,Clemente Avenue,B44,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038067,360,Clemente Avenue,C61,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038066,360,Clemente Avenue,C60,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038065,360,Clemente Avenue,C59,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038064,360,Clemente Avenue,C58,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038063,360,Clemente Avenue,B43,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038062,360,Clemente Avenue,B42,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038061,360,Clemente Avenue,B41,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038060,360,Clemente Avenue,B40,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038059,360,Clemente Avenue,C57,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038058,360,Clemente Avenue,C56,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038057,360,Clemente Avenue,C55,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038056,360,Clemente Avenue,C54,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038055,360,Clemente Avenue,B39,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038054,360,Clemente Avenue,B38,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038053,360,Clemente Avenue,B37,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038052,360,Clemente Avenue,B36,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038051,360,Clemente Avenue,C53,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038050,360,Clemente Avenue,C52,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038049,360,Clemente Avenue,C51,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038048,360,Clemente Avenue,C50,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038047,360,Clemente Avenue,B35,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038046,360,Clemente Avenue,B34,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038045,360,Clemente Avenue,B33,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038044,360,Clemente Avenue,B32,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038043,360,Clemente Avenue,C49,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038042,360,Clemente Avenue,C48,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038041,360,Clemente Avenue,B31,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038040,360,Clemente Avenue,B30,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038039,360,Clemente Avenue,A29,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038038,360,Clemente Avenue,A28,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038037,360,Clemente Avenue,A27,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038036,360,Clemente Avenue,A26,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038035,360,Clemente Avenue,A25,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038034,360,Clemente Avenue,A24,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038033,360,Clemente Avenue,A23,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038032,360,Clemente Avenue,A22,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038031,360,Clemente Avenue,A21,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038030,360,Clemente Avenue,A20,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038029,360,Clemente Avenue,A19,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038028,360,Clemente Avenue,A18,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038027,360,Clemente Avenue,A17,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038026,360,Clemente Avenue,A16,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038025,360,Clemente Avenue,A15,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038024,360,Clemente Avenue,A14,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038023,360,Clemente Avenue,A13,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038022,360,Clemente Avenue,A12,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038021,360,Clemente Avenue,A11,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038020,360,Clemente Avenue,A10,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038019,360,Clemente Avenue,A9,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038018,360,Clemente Avenue,A8,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038017,360,Clemente Avenue,A7,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038016,360,Clemente Avenue,A6,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038015,360,Clemente Avenue,A5,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038014,360,Clemente Avenue,A4,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038013,360,Clemente Avenue,A3,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038012,360,Clemente Avenue,A2,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
-118.326513,33.3395938,7480038011,360,Clemente Avenue,A1,90704,Avalon,http://egis3.lacounty.gov/dataportal/2012/06/19/la-county-address-points/
